date,team_A,team_B,goals_A,goals_B,tournament,city,country,neutral,elo_A,elo_B,elo_diff,label,A_wins_last5,A_draws_last5,A_loss_last5,A_gf_avg_last5,A_ga_avg_last5,A_gd_avg_last5,B_wins_last5,B_draws_last5,B_loss_last5,B_gf_avg_last5,B_ga_avg_last5,B_gd_avg_last5,match_importance
2010-09-08,India,Thailand,1,2,Friendly,New Delhi,India,False,1160.0,1452.0,-292.0,2,1.0,1.0,3.0,0.6,1.0,-0.4,3.0,0.0,2.0,0.8,0.8,0.0,1.0
2010-09-15,India,Namibia,2,0,Friendly,New Delhi,India,False,1160.0,1306.0,-146.0,0,1.0,1.0,3.0,0.8,1.2,-0.3999999999999999,0.0,3.0,2.0,0.4,1.0,-0.6,1.0
2010-09-16,Jordan,Iraq,4,1,Friendly,Amman,Jordan,False,1482.0,1603.0,-121.0,0,2.0,1.0,2.0,0.6,0.8,-0.20000000000000007,3.0,1.0,1.0,1.8,0.4,1.4,1.0
2010-09-18,Yemen,Zambia,0,1,Friendly,Sana'a,Yemen,False,1253.0,1537.0,-284.0,2,3.0,0.0,2.0,1.2,0.6,0.6,2.0,2.0,1.0,1.4,1.0,0.3999999999999999,1.0
2010-09-19,Jordan,Bahrain,2,0,Friendly,Zarqa,Jordan,False,1482.0,1610.0,-128.0,0,3.0,1.0,1.0,1.4,0.8,0.5999999999999999,1.0,1.0,3.0,1.0,2.0,-1.0,1.0
2010-09-21,Iraq,Oman,3,2,Friendly,Amman,Jordan,True,1603.0,1592.0,11.0,0,3.0,0.0,2.0,1.8,1.0,0.8,2.0,2.0,1.0,1.2,0.8,0.3999999999999999,1.0
2010-09-23,Martinique,Tahiti,4,1,Coupe de l'Outre-Mer,Val-de-Marne,France,True,1372.0,1293.0,79.0,0,0.0,4.0,1.0,1.0,1.4,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-09-24,Iran,Bahrain,3,0,WAFF Championship,Amman,Jordan,True,1790.0,1610.0,180.0,0,3.0,0.0,2.0,2.0,1.4,0.6000000000000001,1.0,1.0,3.0,1.0,1.8,-0.8,2.0
2010-09-24,Jordan,Syria,1,1,WAFF Championship,Amman,Jordan,False,1482.0,1498.0,-16.0,1,3.0,1.0,1.0,1.6,0.8,0.8,1.0,2.0,2.0,1.4,1.4,0.0,2.0
2010-09-25,Iraq,Yemen,2,1,WAFF Championship,Amman,Jordan,True,1603.0,1253.0,350.0,0,4.0,0.0,1.0,2.4,1.2,1.2,2.0,0.0,3.0,0.6,0.8,-0.20000000000000007,2.0
2010-09-26,Bahrain,Oman,2,0,WAFF Championship,Amman,Jordan,True,1610.0,1592.0,18.0,0,1.0,1.0,3.0,0.8,1.6,-0.8,2.0,1.0,2.0,1.6,1.4,0.20000000000000018,2.0
2010-09-26,Barbados,Dominica,1,3,Friendly,Bridgetown,Barbados,False,1252.0,1010.0,242.0,2,2.0,1.0,2.0,2.2,1.6,0.6000000000000001,0.0,1.0,4.0,0.4,2.2,-1.8000000000000003,1.0
2010-09-26,Syria,Kuwait,1,2,WAFF Championship,Amman,Jordan,True,1498.0,1457.0,41.0,2,1.0,2.0,2.0,1.4,1.4,0.0,2.0,3.0,0.0,1.8,0.6,1.2000000000000002,2.0
2010-09-26,Guadeloupe,Tahiti,1,1,Coupe de l'Outre-Mer,Essonne,France,True,1485.0,1293.0,192.0,1,2.0,1.0,2.0,0.8,1.0,-0.19999999999999996,0.0,1.0,4.0,0.4,2.2,-1.8000000000000003,2.0
2010-09-27,Yemen,Palestine,3,1,WAFF Championship,Amman,Jordan,True,1253.0,1254.0,-1.0,0,2.0,0.0,3.0,0.8,1.0,-0.19999999999999996,0.0,3.0,2.0,0.4,1.8,-1.4,2.0
2010-09-28,Jordan,Kuwait,2,2,WAFF Championship,Amman,Jordan,False,1482.0,1457.0,25.0,1,3.0,1.0,1.0,1.8,1.0,0.8,3.0,2.0,0.0,2.0,0.6,1.4,2.0
2010-09-28,Oman,Iran,2,2,WAFF Championship,Amman,Jordan,True,1592.0,1790.0,-198.0,1,1.0,1.0,3.0,1.4,1.8,-0.40000000000000013,4.0,0.0,1.0,2.2,0.8,1.4000000000000001,2.0
2010-09-29,Palestine,Iraq,0,3,WAFF Championship,Amman,Jordan,True,1254.0,1603.0,-349.0,2,0.0,2.0,3.0,0.4,2.2,-1.8000000000000003,4.0,0.0,1.0,2.2,1.4,0.8000000000000003,2.0
2010-09-29,Guadeloupe,Martinique,2,0,Coupe de l'Outre-Mer,Val-de-Marne,France,True,1485.0,1372.0,113.0,0,2.0,2.0,1.0,1.0,0.8,0.19999999999999996,1.0,3.0,1.0,1.4,1.2,0.19999999999999996,2.0
2010-10-01,Iran,Iraq,2,1,WAFF Championship,Amman,Jordan,True,1790.0,1603.0,187.0,0,4.0,1.0,0.0,2.4,0.8,1.5999999999999999,4.0,0.0,1.0,2.0,1.4,0.6000000000000001,2.0
2010-10-01,Kuwait,Yemen,1,1,WAFF Championship,Amman,Jordan,True,1457.0,1253.0,204.0,1,2.0,3.0,0.0,1.6,0.8,0.8,2.0,0.0,3.0,1.2,1.2,0.0,2.0
2010-10-01,Mayotte,Guadeloupe,0,4,Coupe de l'Outre-Mer,Saint-Denis,France,True,1183.0,1485.0,-302.0,2,0.0,3.0,2.0,0.6,1.8,-1.2000000000000002,3.0,1.0,1.0,1.4,0.8,0.5999999999999999,2.0
2010-10-03,Iran,Kuwait,1,2,WAFF Championship,Amman,Jordan,True,1790.0,1457.0,333.0,2,4.0,1.0,0.0,2.2,0.8,1.4000000000000001,2.0,3.0,0.0,1.8,1.0,0.8,2.0
2010-10-07,Iran,Brazil,0,3,Friendly,Abu Dhabi,United Arab Emirates,True,1790.0,2010.0,-220.0,2,3.0,1.0,1.0,2.2,1.2,1.0000000000000002,3.0,1.0,1.0,2.4,0.6,1.7999999999999998,1.0
2010-10-08,Luxembourg,Belarus,0,0,UEFA Euro qualification,Luxembourg,Luxembourg,False,1108.0,1632.0,-524.0,1,0.0,1.0,4.0,0.8,2.2,-1.4000000000000001,2.0,2.0,1.0,1.0,0.6,0.4,3.0
2010-10-08,Montenegro,Switzerland,1,0,UEFA Euro qualification,Podgorica,Montenegro,False,1697.0,1743.0,-46.0,0,3.0,0.0,2.0,0.8,0.6,0.20000000000000007,1.0,2.0,2.0,0.4,0.8,-0.4,3.0
2010-10-08,Oman,Gabon,1,0,Friendly,Muscat,Oman,False,1564.0,1582.0,-18.0,0,1.0,2.0,2.0,1.6,1.6,0.0,3.0,1.0,1.0,1.4,0.6,0.7999999999999999,1.0
2010-10-08,Serbia,Estonia,1,3,UEFA Euro qualification,Belgrade,Serbia,False,1728.0,1514.0,214.0,2,1.0,1.0,3.0,0.6,1.0,-0.4,0.0,3.0,2.0,0.8,1.4,-0.5999999999999999,3.0
2010-10-08,Spain,Lithuania,3,1,UEFA Euro qualification,Salamanca,Spain,False,2139.0,1598.0,541.0,0,3.0,1.0,1.0,1.6,1.0,0.6000000000000001,1.0,2.0,2.0,0.4,1.2,-0.7999999999999999,3.0
2010-10-08,Ukraine,Canada,2,2,Friendly,Kyiv,Ukraine,False,1812.0,1597.0,215.0,1,3.0,2.0,0.0,1.6,1.0,0.6000000000000001,1.0,1.0,3.0,0.6,2.0,-1.4,1.0
2010-10-08,Wales,Bulgaria,0,1,UEFA Euro qualification,Cardiff,Wales,False,1564.0,1701.0,-137.0,2,2.0,0.0,3.0,1.6,1.0,0.6000000000000001,0.0,0.0,5.0,0.2,2.0,-1.8,3.0
2010-10-08,Portugal,Denmark,3,1,UEFA Euro qualification,Porto,Portugal,False,1863.0,1724.0,139.0,0,1.0,2.0,2.0,1.4,1.2,0.19999999999999996,2.0,1.0,2.0,1.2,1.6,-0.40000000000000013,3.0
2010-10-08,Montserrat,Barbados,0,5,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,True,535.0,1252.0,-717.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.2,2.0,0.20000000000000018,2.0
2010-10-08,Kuwait,Bahrain,1,3,Friendly,Kuwait City,Kuwait,False,1539.0,1564.0,-25.0,2,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.2,1.2,0.0,1.0
2010-10-08,Indonesia,Uruguay,1,7,Friendly,Jakarta,Indonesia,False,1257.0,1887.0,-630.0,2,0.0,1.0,4.0,0.8,1.8,-1.0,2.0,1.0,2.0,1.6,1.4,0.20000000000000018,1.0
2010-10-08,Japan,Argentina,1,0,Friendly,Saitama,Japan,False,1785.0,1979.0,-194.0,0,3.0,1.0,1.0,1.2,0.6,0.6,4.0,0.0,1.0,2.0,1.2,0.8,1.0
2010-10-08,Kazakhstan,Belgium,0,2,UEFA Euro qualification,Astana,Kazakhstan,False,1322.0,1598.0,-276.0,2,1.0,0.0,4.0,0.8,2.4,-1.5999999999999999,1.0,0.0,4.0,0.8,1.4,-0.5999999999999999,3.0
2010-10-08,Colombia,Ecuador,1,0,Friendly,Harrison,United States,True,1765.0,1715.0,50.0,0,2.0,2.0,1.0,1.2,0.6,0.6,1.0,1.0,3.0,0.6,1.0,-0.4,1.0
2010-10-08,Cyprus,Norway,1,2,UEFA Euro qualification,Larnaca,Cyprus,False,1560.0,1801.0,-241.0,2,2.0,2.0,1.0,2.2,1.6,0.6000000000000001,4.0,0.0,1.0,1.4,0.8,0.5999999999999999,3.0
2010-10-08,Armenia,Slovakia,3,1,UEFA Euro qualification,Yerevan,Armenia,False,1437.0,1671.0,-234.0,0,1.0,0.0,4.0,1.2,2.2,-1.0000000000000002,2.0,1.0,2.0,1.2,1.4,-0.19999999999999996,3.0
2010-10-08,Germany,Turkey,3,0,UEFA Euro qualification,Berlin,Germany,False,2068.0,1812.0,256.0,0,3.0,1.0,1.0,2.4,1.2,1.2,5.0,0.0,0.0,2.4,0.4,2.0,3.0
2010-10-08,Greece,Latvia,1,0,UEFA Euro qualification,Piraeus,Greece,False,1727.0,1545.0,182.0,0,2.0,2.0,1.0,0.8,0.8,0.0,1.0,2.0,2.0,0.4,0.8,-0.4,3.0
2010-10-08,India,Vietnam,3,1,Friendly,Pune,India,False,1179.0,1329.0,-150.0,0,1.0,1.0,3.0,0.8,1.0,-0.19999999999999996,1.0,3.0,1.0,0.8,0.8,0.0,1.0
2010-10-08,Austria,Azerbaijan,3,0,UEFA Euro qualification,Vienna,Austria,False,1608.0,1427.0,181.0,0,2.0,0.0,3.0,1.0,1.6,-0.6000000000000001,2.0,2.0,1.0,1.2,1.6,-0.40000000000000013,3.0
2010-10-08,Georgia,Malta,1,0,UEFA Euro qualification,Tbilisi,Georgia,False,1479.0,1204.0,275.0,0,1.0,3.0,1.0,1.0,1.6,-0.6000000000000001,0.0,0.0,5.0,0.6,2.8,-2.1999999999999997,3.0
2010-10-09,Mali,Liberia,2,1,African Cup of Nations qualification,Bamako,Mali,False,1508.0,1252.0,256.0,0,1.0,1.0,3.0,1.6,2.0,-0.3999999999999999,0.0,3.0,2.0,0.8,1.8,-1.0,2.0
2010-10-09,Kenya,Uganda,0,0,African Cup of Nations qualification,Nairobi,Kenya,False,1319.0,1566.0,-247.0,1,1.0,1.0,3.0,1.2,1.6,-0.40000000000000013,4.0,1.0,0.0,2.2,0.8,1.4000000000000001,2.0
2010-10-09,Malawi,Chad,6,2,African Cup of Nations qualification,Blantyre,Malawi,False,1379.0,1253.0,126.0,0,0.0,3.0,2.0,1.0,1.4,-0.3999999999999999,0.0,2.0,3.0,0.8,1.6,-0.8,2.0
2010-10-09,Tanzania,Morocco,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,1360.0,1550.0,-190.0,2,0.0,2.0,3.0,1.0,2.2,-1.2000000000000002,0.0,3.0,2.0,0.6,1.4,-0.7999999999999999,2.0
2010-10-09,Senegal,Mauritius,7,0,African Cup of Nations qualification,Dakar,Senegal,False,1601.0,1030.0,571.0,0,1.0,2.0,2.0,0.8,1.0,-0.19999999999999996,0.0,0.0,5.0,0.2,3.2,-3.0,2.0
2010-10-09,Rwanda,Benin,0,3,African Cup of Nations qualification,Kigali,Rwanda,False,1393.0,1382.0,11.0,2,3.0,1.0,1.0,1.0,0.8,0.19999999999999996,0.0,2.0,3.0,0.2,1.2,-1.0,2.0
2010-10-09,Comoros,Mozambique,0,1,African Cup of Nations qualification,Mitsamiouli,Comoros,False,839.0,1277.0,-438.0,2,1.0,1.0,3.0,0.4,1.8,-1.4,1.0,1.0,3.0,0.4,1.6,-1.2000000000000002,2.0
2010-10-09,France,Romania,2,0,UEFA Euro qualification,Saint-Denis,France,False,2004.0,1908.0,96.0,0,0.0,2.0,3.0,0.4,1.2,-0.7999999999999999,1.0,2.0,2.0,1.2,1.2,0.0,3.0
2010-10-09,Australia,Paraguay,1,0,Friendly,Sydney,Australia,False,1744.0,1779.0,-35.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.6,0.6,0.0,1.0
2010-10-09,Angola,Guinea-Bissau,1,0,African Cup of Nations qualification,Luanda,Angola,False,1430.0,1252.0,178.0,0,0.0,1.0,4.0,0.2,1.6,-1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-10-09,Israel,Croatia,1,2,UEFA Euro qualification,Ramat Gan,Israel,False,1750.0,1881.0,-131.0,2,2.0,1.0,2.0,1.2,1.6,-0.40000000000000013,2.0,3.0,0.0,1.2,0.2,1.0,3.0
2010-10-09,Guatemala,Belize,4,2,Friendly,San José,Guatemala,False,1432.0,1089.0,343.0,0,1.0,1.0,3.0,1.4,1.4,0.0,0.0,1.0,4.0,0.4,2.8,-2.4,1.0
2010-10-10,Madagascar,Ethiopia,0,1,African Cup of Nations qualification,Antananarivo,Madagascar,False,1251.0,1305.0,-54.0,2,2.0,2.0,1.0,1.0,0.8,0.19999999999999996,1.0,0.0,4.0,0.4,2.0,-1.6,2.0
2010-10-10,Togo,Tunisia,1,2,African Cup of Nations qualification,Lomé,Togo,False,1408.0,1584.0,-176.0,2,0.0,2.0,3.0,0.8,2.2,-1.4000000000000001,2.0,2.0,1.0,2.4,1.4,1.0,2.0
2010-10-10,Niger,Egypt,1,0,African Cup of Nations qualification,Niamey,Niger,False,1257.0,1754.0,-497.0,0,2.0,2.0,1.0,1.4,1.0,0.3999999999999999,4.0,0.0,1.0,2.2,0.8,1.4000000000000001,2.0
2010-10-10,Guinea,Nigeria,1,0,African Cup of Nations qualification,Conakry,Guinea,False,1611.0,1735.0,-124.0,0,3.0,1.0,1.0,2.4,1.4,1.0,2.0,1.0,2.0,1.0,0.8,0.19999999999999996,2.0
2010-10-10,Ghana,Sudan,0,0,African Cup of Nations qualification,Kumasi,Ghana,False,1700.0,1333.0,367.0,1,2.0,2.0,1.0,1.2,0.6,0.6,1.0,1.0,3.0,1.2,2.0,-0.8,2.0
2010-10-10,Congo,Eswatini,3,1,African Cup of Nations qualification,Brazzaville,Congo,False,1367.0,1255.0,112.0,0,0.0,3.0,2.0,0.8,1.6,-0.8,2.0,0.0,3.0,1.2,1.4,-0.19999999999999996,2.0
2010-10-10,Libya,Zambia,1,0,African Cup of Nations qualification,Tripoli,Libya,False,1535.0,1537.0,-2.0,0,1.0,2.0,2.0,1.0,1.2,-0.19999999999999996,2.0,2.0,1.0,1.2,0.8,0.3999999999999999,2.0
2010-10-11,Brazil,Ukraine,2,0,Friendly,Derby,England,True,2010.0,1812.0,198.0,0,3.0,1.0,1.0,2.4,0.6,1.7999999999999998,2.0,3.0,0.0,1.4,1.0,0.3999999999999999,1.0
2010-10-12,Oman,Chile,0,1,Friendly,Muscat,Oman,False,1564.0,1803.0,-239.0,2,1.0,2.0,2.0,1.2,1.6,-0.40000000000000013,2.0,0.0,3.0,0.8,1.4,-0.5999999999999999,1.0
2010-10-12,Kuwait,Vietnam,3,1,Friendly,Kuwait City,Kuwait,False,1539.0,1329.0,210.0,0,2.0,2.0,1.0,1.6,1.6,0.0,0.0,3.0,2.0,0.8,1.4,-0.5999999999999999,1.0
2010-10-12,Latvia,Georgia,1,1,UEFA Euro qualification,Riga,Latvia,False,1545.0,1479.0,66.0,1,1.0,2.0,2.0,0.4,0.8,-0.4,2.0,3.0,0.0,0.8,0.4,0.4,3.0
2010-10-12,Mexico,Venezuela,2,2,Friendly,Ciudad Juárez,Mexico,False,1846.0,1665.0,181.0,1,1.0,1.0,3.0,0.8,1.4,-0.5999999999999999,2.0,1.0,2.0,1.2,1.2,0.0,1.0
2010-10-12,Netherlands,Sweden,4,1,UEFA Euro qualification,Amsterdam,Netherlands,False,2095.0,1796.0,299.0,0,3.0,1.0,1.0,1.6,1.2,0.40000000000000013,4.0,1.0,0.0,1.6,0.2,1.4000000000000001,3.0
2010-10-12,Switzerland,Wales,4,1,UEFA Euro qualification,Basel,Switzerland,False,1743.0,1564.0,179.0,0,1.0,2.0,2.0,0.4,0.8,-0.4,1.0,0.0,4.0,1.0,1.2,-0.19999999999999996,3.0
2010-10-12,Kazakhstan,Germany,0,3,UEFA Euro qualification,Astana,Kazakhstan,False,1322.0,2068.0,-746.0,2,1.0,0.0,4.0,0.8,2.0,-1.2,4.0,1.0,0.0,3.0,1.0,2.0,3.0
2010-10-12,Panama,Peru,1,0,Friendly,Panama City,Panama,False,1596.0,1630.0,-34.0,0,3.0,1.0,1.0,2.2,1.0,1.2000000000000002,4.0,0.0,1.0,1.6,0.8,0.8,1.0
2010-10-12,Scotland,Spain,2,3,UEFA Euro qualification,Glasgow,Scotland,False,1660.0,2139.0,-479.0,2,1.0,1.0,3.0,0.4,1.8,-1.4,3.0,1.0,1.0,2.0,1.2,0.8,3.0
2010-10-12,Qatar,Iraq,1,2,Friendly,Doha,Qatar,False,1523.0,1603.0,-80.0,2,1.0,3.0,1.0,1.2,1.6,-0.40000000000000013,3.0,0.0,2.0,2.0,1.8,0.19999999999999996,1.0
2010-10-12,Italy,Serbia,3,0,UEFA Euro qualification,Genoa,Italy,False,1835.0,1728.0,107.0,0,1.0,2.0,2.0,1.4,1.6,-0.20000000000000018,1.0,1.0,3.0,0.8,1.4,-0.5999999999999999,3.0
2010-10-12,Iceland,Portugal,1,3,UEFA Euro qualification,Reykjavík,Iceland,False,1444.0,1863.0,-419.0,2,1.0,2.0,2.0,1.2,0.8,0.3999999999999999,1.0,2.0,2.0,1.4,1.4,0.0,3.0
2010-10-12,Croatia,Norway,2,1,Friendly,Zagreb,Croatia,False,1881.0,1801.0,80.0,0,2.0,3.0,0.0,1.2,0.4,0.7999999999999999,4.0,0.0,1.0,1.4,0.8,0.5999999999999999,1.0
2010-10-12,Azerbaijan,Turkey,1,0,UEFA Euro qualification,Baku,Azerbaijan,False,1427.0,1812.0,-385.0,0,1.0,2.0,2.0,0.8,2.2,-1.4000000000000001,4.0,0.0,1.0,2.0,1.0,1.0,3.0
2010-10-12,Bahrain,Uzbekistan,2,4,Friendly,Riffa,Bahrain,False,1564.0,1555.0,9.0,2,3.0,0.0,2.0,1.6,1.2,0.40000000000000013,2.0,1.0,2.0,2.0,1.8,0.19999999999999996,1.0
2010-10-12,Belarus,Albania,2,0,UEFA Euro qualification,Minsk,Belarus,False,1632.0,1544.0,88.0,0,2.0,2.0,1.0,0.6,0.2,0.39999999999999997,4.0,1.0,0.0,1.0,0.2,0.8,3.0
2010-10-12,Belgium,Austria,4,4,UEFA Euro qualification,Brussels,Belgium,False,1598.0,1608.0,-10.0,1,2.0,0.0,3.0,1.2,1.2,0.0,3.0,0.0,2.0,1.4,0.6,0.7999999999999999,3.0
2010-10-12,Indonesia,Maldives,3,0,Friendly,Jakarta,Indonesia,False,1257.0,1076.0,181.0,0,0.0,1.0,4.0,0.8,2.6,-1.8,3.0,1.0,1.0,2.6,1.4,1.2000000000000002,1.0
2010-10-12,Denmark,Cyprus,2,0,UEFA Euro qualification,Copenhagen,Denmark,False,1724.0,1560.0,164.0,0,2.0,1.0,2.0,1.4,1.8,-0.40000000000000013,1.0,2.0,2.0,1.6,1.8,-0.19999999999999996,3.0
2010-10-12,Armenia,Andorra,4,0,UEFA Euro qualification,Yerevan,Armenia,False,1437.0,1018.0,419.0,0,2.0,0.0,3.0,1.6,2.0,-0.3999999999999999,0.0,0.0,5.0,0.0,2.8,-2.8,3.0
2010-10-12,England,Montenegro,0,0,UEFA Euro qualification,London,England,False,1975.0,1697.0,278.0,1,4.0,0.0,1.0,2.2,1.2,1.0000000000000002,3.0,0.0,2.0,0.8,0.6,0.20000000000000007,3.0
2010-10-12,Estonia,Slovenia,0,1,UEFA Euro qualification,Tallinn,Estonia,False,1514.0,1694.0,-180.0,2,1.0,2.0,2.0,1.4,1.6,-0.20000000000000018,3.0,1.0,1.0,1.6,0.6,1.0,3.0
2010-10-12,Ecuador,Poland,2,2,Friendly,Montreal,Canada,True,1715.0,1653.0,62.0,1,1.0,1.0,3.0,0.4,0.8,-0.4,0.0,2.0,3.0,0.4,2.4,-2.0,1.0
2010-10-12,Finland,Hungary,1,2,UEFA Euro qualification,Helsinki,Finland,False,1677.0,1605.0,72.0,2,2.0,1.0,2.0,0.8,1.0,-0.19999999999999996,0.0,1.0,4.0,0.6,2.8,-2.1999999999999997,3.0
2010-10-12,France,Luxembourg,2,0,UEFA Euro qualification,Metz,France,False,2004.0,1108.0,896.0,0,1.0,1.0,3.0,0.6,1.0,-0.4,0.0,2.0,3.0,0.6,1.8,-1.2000000000000002,3.0
2010-10-12,Greece,Israel,2,1,UEFA Euro qualification,Piraeus,Greece,False,1727.0,1750.0,-23.0,0,2.0,2.0,1.0,0.6,0.6,0.0,1.0,1.0,3.0,1.0,2.0,-1.0,3.0
2010-10-12,Guatemala,Honduras,0,2,Friendly,Los Angeles,United States,True,1432.0,1688.0,-256.0,2,2.0,1.0,2.0,2.0,1.4,0.6000000000000001,0.0,1.0,4.0,0.2,1.6,-1.4000000000000001,1.0
2010-10-13,India,Yemen,3,6,Friendly,Pune,India,False,1179.0,1253.0,-74.0,2,2.0,1.0,2.0,1.4,1.0,0.3999999999999999,2.0,1.0,2.0,1.4,1.2,0.19999999999999996,1.0
2010-10-13,Suriname,Curaçao,2,1,CFU Caribbean Cup qualification,Paramaribo,Suriname,False,1251.0,1077.0,174.0,0,1.0,2.0,2.0,1.2,2.4,-1.2,0.0,1.0,4.0,0.8,2.6,-1.8,2.0
2010-10-15,Curaçao,Guyana,2,3,CFU Caribbean Cup qualification,Paramaribo,Suriname,True,1077.0,1231.0,-154.0,2,0.0,1.0,4.0,0.8,1.6,-0.8,2.0,1.0,2.0,1.2,0.8,0.3999999999999999,2.0
2010-10-17,Suriname,Guyana,0,2,CFU Caribbean Cup qualification,Paramaribo,Suriname,False,1251.0,1231.0,20.0,2,2.0,2.0,1.0,1.2,2.0,-0.8,3.0,1.0,1.0,1.8,1.0,0.8,2.0
2010-10-22,Laos,Cambodia,0,0,AFF Championship qualification,Vientiane,Laos,False,847.0,816.0,31.0,1,2.0,0.0,3.0,1.0,3.2,-2.2,0.0,0.0,5.0,0.4,2.8,-2.4,2.0
2010-10-24,Laos,Philippines,2,2,AFF Championship qualification,Vientiane,Laos,False,847.0,960.0,-113.0,1,1.0,1.0,3.0,0.6,3.0,-2.4,2.0,0.0,3.0,1.4,2.4,-1.0,2.0
2010-10-26,Panama,Cuba,0,3,Friendly,Panama City,Panama,False,1596.0,1447.0,149.0,2,4.0,0.0,1.0,2.2,0.8,1.4000000000000001,2.0,2.0,1.0,2.0,0.8,1.2,1.0
2010-10-26,Philippines,Cambodia,0,0,AFF Championship qualification,Vientiane,Laos,True,960.0,816.0,144.0,1,2.0,1.0,2.0,1.6,2.4,-0.7999999999999998,0.0,1.0,4.0,0.4,1.8,-1.4,2.0
2010-10-26,Grenada,Guadeloupe,0,3,CFU Caribbean Cup qualification,St. George's,Grenada,False,1252.0,1485.0,-233.0,2,0.0,1.0,4.0,0.4,3.0,-2.6,3.0,1.0,1.0,1.8,0.6,1.2000000000000002,2.0
2010-10-27,Botswana,Eswatini,2,0,Friendly,Lobatse,Botswana,False,1389.0,1255.0,134.0,0,4.0,1.0,0.0,1.4,0.4,0.9999999999999999,1.0,0.0,4.0,1.0,1.8,-0.8,1.0
2010-10-29,Curaçao,Aruba,3,0,ABCS Tournament,Willemstad,Curaçao,False,1077.0,929.0,148.0,0,0.0,1.0,4.0,1.0,1.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-10-29,Suriname,Bonaire,4,2,ABCS Tournament,Willemstad,Curaçao,True,1251.0,973.0,278.0,0,1.0,2.0,2.0,0.8,2.2,-1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-10-31,Aruba,Bonaire,3,3,ABCS Tournament,Willemstad,Curaçao,True,929.0,973.0,-44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2010-10-31,Curaçao,Suriname,2,2,ABCS Tournament,Willemstad,Curaçao,False,1077.0,1251.0,-174.0,1,1.0,1.0,3.0,1.4,1.4,0.0,2.0,2.0,1.0,1.6,1.4,0.20000000000000018,2.0
2010-11-02,Haiti,Guyana,0,0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,True,1442.0,1231.0,211.0,1,1.0,1.0,3.0,0.4,1.8,-1.4,4.0,1.0,0.0,2.0,0.6,1.4,2.0
2010-11-04,Vietnam,Singapore,1,1,VFF Cup,Hanoi,Vietnam,False,1329.0,1340.0,-11.0,1,0.0,2.0,3.0,0.6,1.6,-1.0,0.0,0.0,5.0,0.6,2.6,-2.0,2.0
2010-11-07,Yemen,Uganda,2,2,Friendly,Sana'a,Yemen,False,1253.0,1566.0,-313.0,1,2.0,1.0,2.0,2.2,1.6,0.6000000000000001,3.0,2.0,0.0,1.8,0.6,1.2000000000000002,1.0
2010-11-10,Bahrain,Uganda,0,0,Friendly,Riffa,Bahrain,False,1564.0,1566.0,-2.0,1,2.0,0.0,3.0,1.4,2.0,-0.6000000000000001,2.0,3.0,0.0,1.8,1.0,0.8,1.0
2010-11-10,Cuba,Dominica,4,2,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True,1447.0,1010.0,437.0,0,2.0,2.0,1.0,1.4,0.8,0.5999999999999999,1.0,1.0,3.0,1.0,1.8,-0.8,2.0
2010-11-11,Iraq,India,2,0,Friendly,Sharjah,United Arab Emirates,True,1603.0,1179.0,424.0,0,4.0,0.0,1.0,2.2,1.2,1.0000000000000002,2.0,0.0,3.0,1.8,2.0,-0.19999999999999996,1.0
2010-11-12,Suriname,Cuba,3,3,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True,1251.0,1447.0,-196.0,1,2.0,2.0,1.0,1.8,1.6,0.19999999999999996,2.0,2.0,1.0,1.8,1.0,0.8,2.0
2010-11-14,Dominica,Suriname,0,5,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True,1081.0,1264.0,-183.0,2,1.0,0.0,4.0,1.2,2.4,-1.2,2.0,2.0,1.0,2.2,2.0,0.20000000000000018,2.0
2010-11-14,India,Kuwait,1,9,Friendly,Abu Dhabi,United Arab Emirates,True,1156.0,1548.0,-392.0,2,2.0,0.0,3.0,1.8,2.2,-0.40000000000000013,2.0,2.0,1.0,1.8,1.6,0.19999999999999996,1.0
2010-11-14,Bahrain,Syria,0,2,Friendly,Riffa,Bahrain,False,1520.0,1536.0,-16.0,2,2.0,1.0,2.0,1.4,1.6,-0.20000000000000018,1.0,1.0,3.0,1.4,1.6,-0.20000000000000018,1.0
2010-11-16,Jordan,Cyprus,0,0,Friendly,Amman,Jordan,False,1482.0,1560.0,-78.0,1,3.0,2.0,0.0,2.2,1.0,1.2000000000000002,1.0,2.0,2.0,1.2,1.6,-0.40000000000000013,1.0
